sample_id,question,answer,llm_start_entities,matched_start_nodes,answer_candidates,start_in_entity_db,answer_mappable,reachable_at_3
480,Who proposes the idea of adding tables near the benches?,RexxarRemar,"[""Benches"", ""Tables"", ""Proposing"", ""Ideas"", ""Adding tables near benches"", ""Ideas"", ""Proposals""]",[],"[""REXXARREMAR""]",0,1,0
483,Who is excited to see how the garden evolves?,Thrall,"[""Garden plants"", ""Soil quality"", ""Water supply"", ""Sunlight"", ""Maintenance"", ""Garden evolution"", ""Excitement"", ""Growth"", ""Change""]","[""GROWTH""]","[""THRALL""]",1,1,1
487,Who offers to check with friends for live music performance?,ArthasMenethil,"[""Friend recommendations"", ""Online platforms"", ""Performance venues"", ""Music events"", ""Social media"", ""Live music performance"", ""Checking with friends"", ""Social network""]",[],"[""ARTHAS MENETHIL"", ""ARTHASMENETHIL""]",0,1,0
489,Who suggests doing a group purchase of the new games?,ThaneChambers,"[""Group buying"", ""Game purchases"", ""Recommendation"", ""Online platforms"", ""Consumer behavior"", ""Group purchase"", ""New games"", ""Suggesting""]",[],"[""THANE CHAMBERS"", ""THANECHAMBERS""]",0,1,0
503,What team does JakeWatson admire for their comebacks?,Real Madrid,"[""JakeWatson"", ""Team"", ""Comebacks"", ""Fandom"", ""Sports"", ""Team comebacks"", ""Admiration"", ""Sports fandom""]","[""JAKEWATSON"", ""TEAM""]","[""REAL MADRID""]",1,1,0
510,Who is Real Madrid's coach according to Ivor?,Ancelotti,"[""Coach"", ""Ivor"", ""Real Madrid"", ""Football"", ""Management"", ""Real Madrid's coach"", ""Ivor's information"", ""Sports coaching"", ""Football management""]","[""IVOR"", ""REAL MADRID""]",[],1,0,0
514,Who offers to bring cones for the soccer practice?,Aurora,"[""Practice sessions"", ""Sport equipment"", ""Volunteers"", ""Participants"", ""Soccer practice"", ""Cones"", ""Offering""]","[""PRACTICE SESSIONS""]","[""AURORA""]",1,1,0
516,Who suggests getting pizza for dinner?,WolfgangSchulz,"[""Restaurant"", ""Cooking"", ""Eating"", ""Company"", ""Pizza"", ""Dinner"", ""Social interaction"", ""Feast""]","[""COOKING"", ""DINNER"", ""PIZZA"", ""RESTAURANT""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",1,1,1
520,Who invites LiHua to taste a new bread recipe?,HaileyJohnson,"[""Person"", ""Bread recipe"", ""Tasting"", ""Invitation"", ""Guest"", ""Invitations"", ""LiHua"", ""Taste a new bread recipe"", ""Guests""]","[""LI HUA"", ""LIHUA""]","[""HAILEYJOHNSON""]",1,1,1
536,What game does ThaneChambers remember as LiHua's favorite?,Black Myth: Wukong,"[""Game title"", ""Player name"", ""Favorite game"", ""Game"", ""ThaneChambers"", ""LiHua's favorite""]","[""GAME"", ""THANE CHAMBERS"", ""THANECHAMBERS""]","[""BLACK MYTH: WUKONG""]",1,1,1
539,"Who is LiHua's favorite character in the game ""Black Myth: Wukong""?",Wukong,"[""Wukong"", ""Da Vinci"", ""Mao Zedong"", ""Zhu Liang"", ""Yi Shang"", ""LiHua's favorite character"", ""Game 'Black Myth: Wukong'"", ""Character preference"", ""Game development""]","[""WUKONG""]","[""WUKONG""]",1,1,1
543,Does LiHua play the game solo or with friends?,Both,"[""Game"", ""Friends"", ""Play mode"", ""Player count"", ""LiHua"", ""Game play"", ""Solo vs. multiplayer""]","[""GAME"", ""LI HUA"", ""LIHUA""]",[],1,0,0
545,What TV series does EmilyBurnett remember LiHua likes?,Chernobyl,"[""Series recommendations"", ""Viewer preferences"", ""Favorite shows"", ""User preferences"", ""TV series"", ""EmilyBurnett"", ""LiHua"", ""Likes""]","[""EMILYBURNETT"", ""LI HUA"", ""LIHUA""]","[""CHERNOBYL""]",1,1,1
547,What is EmilyBurnett's favorite TV show?,Game of Thrones,"[""TV show titles"", ""Favorite genres"", ""Viewing habits"", ""Preferences"", ""EmilyBurnett"", ""Favorite TV show"", ""Personal preference""]","[""EMILYBURNETT""]","[""GAME OF THRONES""]",1,1,0
550,What TV series is EmilyBurnett currently watching?,The Last of Us,"[""Series title"", ""Streaming platform"", ""Episode number"", ""Viewing habits"", ""Content type"", ""TV series"", ""EmilyBurnett"", ""Currently watching""]","[""EMILYBURNETT""]","[""THE LAST OF US""]",1,1,1
551,What TV show does EmilyBurnett recommend LiHua to watch?,The Last of Us,"[""Show title"", ""Actor"", ""Genre"", ""Rating"", ""TV show recommendation"", ""EmilyBurnett"", ""LiHua""]","[""EMILYBURNETT"", ""LI HUA"", ""LIHUA""]","[""THE LAST OF US""]",1,1,1
569,What is on WolfgangSchulz's list for a future trip?,Italy,"[""Destination"", ""Accommodation"", ""Itineraries"", ""Budget"", ""Transportation"", ""Activities"", ""WolfgangSchulz's list"", ""Future trip"", ""Travel planning""]",[],[],0,0,0
570,What does WolfgangSchulz want to check out in Italy?,Cinque Terre,"[""Country"", ""Location"", ""Action"", ""Wolfgang Schulz"", ""Italy"", ""Check out""]","[""CHECK OUT"", ""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]","[""CINQUE TERRE""]",1,1,1
