sample_id,question,answer,llm_start_entities,matched_start_nodes,answer_candidates,start_in_entity_db,answer_mappable,reachable_at_1
430,Who scored a stunner in the Manchester City vs. Chelsea match as mentioned in the conversation?,Phil Foden,"[""Player"", ""Score"", ""Match result"", ""Goal"", ""Team"", ""Stunner"", ""Manchester City vs. Chelsea match"", ""Football (soccer)""]","[""FOOTBALL (SOCCER)"", ""GOAL"", ""MANCHESTER CITY VS. CHELSEA MATCH"", ""PLAYER"", ""TEAM""]","[""PHIL FODEN""]",1,1,1
433,Who checks in with LiHua about their arm muscles after the bench press session?,JenniferMoore,"[""Check-ins"", ""Muscle activation"", ""Post-exercise recovery"", ""Exercise routine"", ""Checking in"", ""LiHua"", ""Arm muscles"", ""Bench press session""]","[""ARM MUSCLES"", ""BENCH PRESS SESSION"", ""CHECK-INS"", ""EXERCISE ROUTINE"", ""LI HUA"", ""LIHUA"", ""MUSCLE ACTIVATION""]","[""JENNIFER MOORE"", ""JENNIFERMOORE""]",1,1,1
435,What snack does LiHua agree to bring for the movie?,Chips,"[""Snack type"", ""LiHua's preference"", ""Movie event"", ""Consent"", ""Snack"", ""LiHua"", ""Movie"", ""Agree""]","[""LI HUA"", ""LIHUA"", ""MOVIE"", ""SNACK""]","[""CHIPS""]",1,1,1
437,Who will pick up the snacks and drinks on their way before the movie?,LiHua,"[""Snack distribution"", ""Drink service"", ""Route planning"", ""Crowd control"", ""Event coordination"", ""Snacks and drinks"", ""Movie attendance"", ""Personnel duty""]","[""SNACKS AND DRINKS""]","[""LI HUA"", ""LIHUA""]",1,1,1
438,Who initiated the discussion about Cersei's journey in Game of Thrones?,EmilyBurnett,"[""Episode 7"", ""Dialogue"", ""Plot points"", ""Character motivations"", ""Themes"", ""Cersei Lannister"", ""Game of Thrones"", ""Character journey"", ""Narrative development""]","[""CERSEI LANNISTER"", ""CHARACTER JOURNEY"", ""CHARACTER MOTIVATIONS"", ""GAME OF THRONES"", ""NARRATIVE DEVELOPMENT""]","[""EMILY BURNETT"", ""EMILYBURNETT""]",1,1,1
441,Which character's dynamic with Cersei is mentioned as complicated?,Jaime,"[""Character development"", ""Relationship dynamics"", ""Cersei's behavior"", ""Interactions with Cersei"", ""Character's dynamic"", ""Cersei"", ""Complex relationships""]","[""CERSEI"", ""CHARACTER DEVELOPMENT"", ""COMPLEX RELATIONSHIPS"", ""RELATIONSHIP DYNAMICS""]","[""JAIME""]",1,1,1
456,Who initiates the discussion about game storytelling?,ThaneChambers,"[""Game designers"", ""Players"", ""Storytelling elements"", ""Dialogue"", ""Plot development"", ""Game storytelling"", ""Discussion initiation"", ""Narrative structure""]","[""GAME STORYTELLING"", ""NARRATIVE STRUCTURE""]","[""THANECHAMBERS""]",1,1,0
457,What game does ThaneChambers consider their top choice for storytelling?,The Last of Us,"[""Game titles"", ""Narrative structure"", ""Character development"", ""Plot details"", ""Player experience"", ""Game"", ""Storytelling"", ""ThaneChambers"", ""Top choice""]","[""CHARACTER DEVELOPMENT"", ""GAME"", ""NARRATIVE STRUCTURE"", ""PLAYER EXPERIENCE"", ""STORYTELLING"", ""THANECHAMBERS""]","[""THE LAST OF US""]",1,1,1
458,Which game's narrative does Bronwyn appreciate for its father-son dynamic?,God of War,"[""Game"", ""Narrative"", ""Father"", ""Son"", ""Dynamic"", ""Appreciation"", ""Game's narrative"", ""Father-son dynamic"", ""Appreciation""]","[""FATHER-SON DYNAMIC"", ""GAME"", ""NARRATIVE""]","[""GOD OF WAR""]",1,1,1
459,What game does Gavriel mention for its characters and plot twists?,Final Fantasy VII Remake,"[""Gavriel"", ""Game mechanics"", ""Storyline"", ""Character development"", ""Twists and turns"", ""Game"", ""Characters"", ""Plot twists""]","[""CHARACTER DEVELOPMENT"", ""GAME"", ""GAME MECHANICS"", ""GAVRIEL"", ""PLOT TWISTS"", ""STORYLINE""]","[""FINAL FANTASY VII REMAKE""]",1,1,1
461,What game does Elara mention for making her emotional?,Bioshock Infinite,"[""Mention"", ""Making"", ""Emotion"", ""Gameplay"", ""Elara"", ""Game"", ""Emotional""]","[""ELARA"", ""EMOTION"", ""GAME"", ""GAMEPLAY""]","[""BIOSHOCK INFINITE""]",1,1,1
463,What game does Dyllan describe as epic for its samurai culture?,Ghost of Tsushima,"[""Game title"", ""Culture elements"", ""Game mechanics"", ""Player experience"", ""Storyline"", ""Epic game"", ""Samurai culture"", ""Game description""]","[""GAME MECHANICS"", ""PLAYER EXPERIENCE"", ""SAMURAI CULTURE"", ""STORYLINE""]","[""GHOST OF TSUSHIMA""]",1,1,1
469,Which game does Ileana mention for its unique world and storytelling?,Horizon Zero Dawn,"[""Ileana"", ""World-building"", ""Narrative structure"", ""Player experience"", ""Game"", ""Unique world"", ""Storytelling""]","[""GAME"", ""ILEANA"", ""NARRATIVE STRUCTURE"", ""PLAYER EXPERIENCE"", ""STORYTELLING"", ""WORLD BUILDING"", ""WORLD-BUILDING"", ""WORLDBUILDING""]","[""HORIZON ZERO DAWN""]",1,1,1
470,What game does LiHua mention for exploring themes of choice & consciousness & humanity?,Detroit: Become Human,"[""LiHua"", ""Exploring themes"", ""Game titles"", ""Choice scenarios"", ""Consciousness exploration"", ""Humanity themes"", ""Game"", ""Themes of choice"", ""Consciousness"", ""Humanity""]","[""CONSCIOUSNESS"", ""GAME"", ""HUMANITY"", ""LI HUA"", ""LIHUA""]","[""DETROIT: BECOME HUMAN""]",1,1,1
471,Which game does Dyllan say raised interesting questions and moral dilemmas?,Detroit: Become Human,"[""Dyllan"", ""Game content"", ""Player choices"", ""Narrative structure"", ""Ethical scenarios"", ""Game"", ""Moral dilemmas"", ""Interesting questions"", ""Ethical considerations""]","[""DYLLAN"", ""GAME"", ""MORAL DILEMMAS"", ""NARRATIVE STRUCTURE"", ""PLAYER CHOICES""]","[""DETROIT: BECOME HUMAN""]",1,1,1
472,What game does Dyllan recall for its intimate feel and dialogue?,Firewatch,"[""Recall"", ""Emotional depth"", ""Character interactions"", ""Narrative style"", ""Game"", ""Intimate feel"", ""Dialogue""]","[""CHARACTER INTERACTIONS"", ""EMOTIONAL DEPTH"", ""GAME"", ""NARRATIVE STYLE""]","[""FIREWATCH""]",1,1,0
473,Which game does LiHua mention for playing with various storytelling tropes?,The Stanley Parable,"[""Game titles"", ""Narrative elements"", ""Player interaction"", ""Tropes"", ""Game mechanics"", ""Game"", ""Storytelling tropes"", ""LiHua""]","[""GAME"", ""GAME MECHANICS"", ""LI HUA"", ""LIHUA"", ""PLAYER INTERACTION"", ""STORYTELLING TROPES""]","[""THE STANLEY PARABLE""]",1,1,1
476,Who offers to help with the installation of the curtains?,AdamSmith,"[""Curtains"", ""Installation"", ""Help"", ""Service"", ""Help with installation"", ""Curtains installation"", ""Installation service""]","[""CURTAINS"", ""INSTALLATION""]","[""ADAM SMITH"", ""ADAMSMITH""]",1,1,1
480,Who proposes the idea of adding tables near the benches?,RexxarRemar,"[""Benches"", ""Tables"", ""Proposer"", ""Concept"", ""Proposal"", ""Adding tables near the benches"", ""Ideas"", ""Proposals""]","[""BENCHES"", ""IDEAS"", ""TABLES""]","[""REXXAR REMAR"", ""REXXARREMAR""]",1,1,1
483,Who is excited to see how the garden evolves?,Thrall,"[""Gardener"", ""Planting"", ""Maintenance"", ""Weather"", ""Seasons"", ""Garden evolution"", ""Excitement"", ""Change""]","[""CHANGE"", ""GARDEN EVOLUTION"", ""MAINTENANCE"", ""PLANTING"", ""WEATHER""]","[""THRALL""]",1,1,1
487,Who offers to check with friends for live music performance?,ArthasMenethil,"[""Friend recommendations"", ""Social media"", ""Performance venues"", ""Event discovery"", ""Live music performance"", ""Checking with friends"", ""Social network""]",[],"[""ARTHAS MENETHIL"", ""ARTHASMENETHIL""]",0,1,0
489,Who suggests doing a group purchase of the new games?,ThaneChambers,"[""Game developers"", ""Online platforms"", ""Social media"", ""Community forums"", ""User reviews"", ""Group purchase"", ""New games"", ""Suggestion""]","[""GAME DEVELOPERS"", ""GROUP PURCHASE"", ""NEW GAMES""]","[""THANECHAMBERS""]",1,1,1
503,What team does JakeWatson admire for their comebacks?,Real Madrid,"[""JakeWatson"", ""Team"", ""Comebacks"", ""Fan"", ""Loyalty"", ""Team comebacks"", ""Admiration"", ""Fan loyalty""]","[""JAKEWATSON"", ""LOYALTY"", ""TEAM""]","[""REAL MADRID""]",1,1,1
510,Who is Real Madrid's coach according to Ivor?,Ancelotti,"[""Coach"", ""Ivor"", ""Real Madrid"", ""Sports team"", ""Management"", ""Real Madrid's coach"", ""Ivor's information"", ""Sports coaching"", ""Team management""]","[""IVOR"", ""REAL MADRID""]","[""ANCELOTTI""]",1,1,1
514,Who offers to bring cones for the soccer practice?,Aurora,"[""Cones"", ""Soccer"", ""Practice"", ""Cones for soccer practice"", ""Soccer practice"", ""Sports equipment""]","[""CONES"", ""PRACTICE"", ""SOCCER"", ""SOCCER PRACTICE""]","[""AURORA""]",1,1,1
516,Who suggests getting pizza for dinner?,WolfgangSchulz,"[""Restaurant"", ""Takeout"", ""Delivery"", ""Family dinner"", ""Friends"", ""Pizza"", ""Dinner"", ""Social interaction"", ""Meal preparation""]","[""DELIVERY"", ""DINNER"", ""FAMILY DINNER"", ""FRIENDS"", ""MEAL PREPARATION"", ""PIZZA"", ""RESTAURANT"", ""SOCIAL INTERACTION""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",1,1,1
520,Who invites LiHua to taste a new bread recipe?,HaileyJohnson,"[""Person"", ""Bread recipe"", ""Invitation details"", ""Tasting event"", ""LiHua"", ""Taste a new bread recipe"", ""Invitation""]","[""BREAD RECIPE"", ""LI HUA"", ""LIHUA"", ""TASTING EVENT""]","[""HAILEYJOHNSON""]",1,1,1
536,What game does ThaneChambers remember as LiHua's favorite?,Black Myth: Wukong,"[""Game title"", ""Player name"", ""Favorite game"", ""Game"", ""ThaneChambers"", ""LiHua's favorite""]","[""GAME"", ""THANECHAMBERS""]","[""BLACK MYTH: WUKONG""]",1,1,1
539,"Who is LiHua's favorite character in the game ""Black Myth: Wukong""?",Wukong,"[""Wukong"", ""Monkey King"", ""Gameplay mechanics"", ""Character development"", ""Player preferences"", ""LiHua's favorite character"", ""Game 'Black Myth: Wukong'"", ""Character preference""]","[""CHARACTER DEVELOPMENT"", ""GAMEPLAY MECHANICS"", ""WUKONG""]","[""WUKONG""]",1,1,1
543,Does LiHua play the game solo or with friends?,Both,"[""Game"", ""Friends"", ""Solo mode"", ""Multiplayer"", ""Player interaction"", ""LiHua"", ""Game play"", ""Solo vs. multiplayer""]","[""FRIENDS"", ""GAME"", ""GAMEPLAY"", ""LI HUA"", ""LIHUA"", ""MULTIPLAYER"", ""PLAYER INTERACTION""]",[],1,0,0
545,What TV series does EmilyBurnett remember LiHua likes?,Chernobyl,"[""Series recommendation"", ""Viewer preferences"", ""Favorite shows"", ""Personal preferences"", ""TV series"", ""EmilyBurnett"", ""LiHua"", ""Like""]","[""EMILY BURNETT"", ""EMILYBURNETT"", ""LI HUA"", ""LIHUA"", ""TV SERIES""]","[""CHERNOBYL""]",1,1,1
547,What is EmilyBurnett's favorite TV show?,Game of Thrones,"[""TV shows"", ""Favorite"", ""Show"", ""Preference"", ""EmilyBurnett"", ""Favorite TV show"", ""TV preferences""]","[""EMILY BURNETT"", ""EMILYBURNETT"", ""TV SHOWS""]","[""GAME OF THRONES""]",1,1,1
550,What TV series is EmilyBurnett currently watching?,The Last of Us,"[""Show title"", ""Streaming platform"", ""Episode"", ""Genre"", ""Cast"", ""TV series"", ""EmilyBurnett"", ""Currently watching""]","[""EMILY BURNETT"", ""EMILYBURNETT"", ""EPISODE"", ""TV SERIES""]","[""THE LAST OF US""]",1,1,1
551,What TV show does EmilyBurnett recommend LiHua to watch?,The Last of Us,"[""TV series"", ""Streaming platforms"", ""Watchlist"", ""Content suggestions"", ""User preferences"", ""TV show recommendation"", ""EmilyBurnett"", ""LiHua"", ""Recommended content""]","[""EMILY BURNETT"", ""EMILYBURNETT"", ""LI HUA"", ""LIHUA"", ""TV SERIES""]","[""THE LAST OF US""]",1,1,1
569,What is on WolfgangSchulz's list for a future trip?,Italy,"[""Destination"", ""Accommodation"", ""Transportation"", ""Budget"", ""Itinerary"", ""Activities"", ""WolfgangSchulz's list"", ""Future trip"", ""Travel planning""]","[""TRAVEL PLANNING""]","[""ITALY""]",1,1,0
570,What does WolfgangSchulz want to check out in Italy?,Cinque Terre,"[""Country"", ""Location"", ""Action"", ""WolfgangSchulz"", ""Italy"", ""Check out""]","[""ACTION"", ""ITALY"", ""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]","[""CINQUE TERRE""]",1,1,1
