sample_id,question,answer,llm_start_entities,matched_start_nodes,answer_candidates,start_in_entity_db,answer_mappable,reachable_at_3
429,Which match does Jasper mention that Manchester City played recently?,Against Chelsea in the Premier League,"[""Match details"", ""Player performance"", ""Team strategy"", ""Game outcome"", ""Jasper"", ""Manchester City"", ""Recent match""]","[""GAME OUTCOME"", ""JASPER"", ""MANCHESTER CITY"", ""PLAYER PERFORMANCE"", ""TEAM STRATEGY""]",[],1,0,0
430,Who scored a stunner in the Manchester City vs. Chelsea match as mentioned in the conversation?,Phil Foden,"[""Player"", ""Goal"", ""Match result"", ""Score"", ""Team"", ""Stunner"", ""Manchester City vs. Chelsea match"", ""Football (soccer)""]","[""FOOTBALL (SOCCER)"", ""GOAL"", ""MANCHESTER CITY VS. CHELSEA MATCH"", ""PLAYER"", ""TEAM""]","[""PHIL FODEN""]",1,1,1
433,Who checks in with LiHua about their arm muscles after the bench press session?,JenniferMoore,"[""Check-ins"", ""Muscle activation"", ""Post-workout care"", ""Exercise routine"", ""Body composition"", ""Checking in"", ""LiHua"", ""Arm muscles"", ""Bench press session"", ""Physical training""]","[""ARM MUSCLES"", ""BENCH PRESS SESSION"", ""BODY COMPOSITION"", ""CHECK-INS"", ""EXERCISE ROUTINE"", ""LI HUA"", ""LIHUA"", ""MUSCLE ACTIVATION"", ""PHYSICAL TRAINING"", ""POST-WORKOUT CARE""]","[""JENNIFER MOORE"", ""JENNIFERMOORE""]",1,1,1
435,What snack does LiHua agree to bring for the movie?,Chips,"[""Snack type"", ""Movie title"", ""LiHua's preference"", ""Consent"", ""Snack"", ""Movie"", ""LiHua"", ""Agree""]","[""LI HUA"", ""LIHUA"", ""MOVIE"", ""SNACK""]","[""CHIPS""]",1,1,1
437,Who will pick up the snacks and drinks on their way before the movie?,LiHua,"[""Snack distribution"", ""Drink service"", ""Transportation"", ""Event timing"", ""Guest interaction"", ""Snacks and drinks"", ""Movie attendance"", ""On their way before the movie""]","[""SNACKS AND DRINKS""]","[""LI HUA"", ""LIHUA""]",1,1,1
438,Who initiated the discussion about Cersei's journey in Game of Thrones?,EmilyBurnett,"[""Episode breakdown"", ""Dialogue analysis"", ""Character motivations"", ""Themes of power"", ""Plot progression"", ""Cersei Lannister"", ""Game of Thrones"", ""Narrative development"", ""Character journey""]","[""CERSEI LANNISTER"", ""CHARACTER JOURNEY"", ""CHARACTER MOTIVATIONS"", ""GAME OF THRONES"", ""NARRATIVE DEVELOPMENT""]","[""EMILY BURNETT"", ""EMILYBURNETT""]",1,1,1
441,Which character's dynamic with Cersei is mentioned as complicated?,Jaime,"[""Character development"", ""Relationship dynamics"", ""Cersei's behavior"", ""Interactions with Cersei"", ""Character's dynamic"", ""Cersei"", ""Complex relationships""]","[""CERSEI"", ""CHARACTER DEVELOPMENT"", ""COMPLEX RELATIONSHIPS"", ""RELATIONSHIP DYNAMICS""]","[""JAIME""]",1,1,1
456,Who initiates the discussion about game storytelling?,ThaneChambers,"[""Game designers"", ""Players"", ""Storytelling elements"", ""Dialogue"", ""Character development"", ""Game storytelling"", ""Discussion initiation"", ""Narrative structure""]","[""CHARACTER DEVELOPMENT"", ""GAME STORYTELLING"", ""NARRATIVE STRUCTURE""]","[""THANECHAMBERS""]",1,1,1
457,What game does ThaneChambers consider their top choice for storytelling?,The Last of Us,"[""Game titles"", ""Narrative structure"", ""Player experience"", ""Game genres"", ""Story elements"", ""Game"", ""Storytelling"", ""ThaneChambers"", ""Top choice""]","[""GAME"", ""NARRATIVE STRUCTURE"", ""PLAYER EXPERIENCE"", ""STORYTELLING"", ""THANECHAMBERS""]","[""THE LAST OF US""]",1,1,1
458,Which game's narrative does Bronwyn appreciate for its father-son dynamic?,God of War,"[""Bronwyn"", ""Game"", ""Narrative"", ""Father-son relationship"", ""Dynamic"", ""Game's narrative"", ""Father-son dynamic"", ""Appreciation""]","[""BRONWYN"", ""FATHER-SON DYNAMIC"", ""FATHER-SON RELATIONSHIP"", ""GAME"", ""NARRATIVE""]","[""GOD OF WAR""]",1,1,1
459,What game does Gavriel mention for its characters and plot twists?,Final Fantasy VII Remake,"[""Gavriel"", ""Game details"", ""Character development"", ""Plot structure"", ""Game"", ""Characters"", ""Plot twists""]","[""CHARACTER DEVELOPMENT"", ""GAME"", ""GAVRIEL"", ""PLOT TWISTS""]","[""FINAL FANTASY VII REMAKE""]",1,1,1
461,What game does Elara mention for making her emotional?,Bioshock Infinite,"[""Game recommendation"", ""Emotional response"", ""Player experience"", ""Elara"", ""Game"", ""Emotional""]","[""ELARA"", ""EMOTIONAL RESPONSE"", ""GAME"", ""GAME RECOMMENDATION"", ""PLAYER EXPERIENCE""]","[""BIOSHOCK INFINITE""]",1,1,1
463,What game does Dyllan describe as epic for its samurai culture?,Ghost of Tsushima,"[""Dyllan"", ""Game description"", ""Epicness"", ""Samurai elements"", ""Cultural context"", ""Game"", ""Epic"", ""Samurai culture""]","[""CULTURAL CONTEXT"", ""DYLLAN"", ""GAME"", ""SAMURAI CULTURE""]","[""GHOST OF TSUSHIMA""]",1,1,1
469,Which game does Ileana mention for its unique world and storytelling?,Horizon Zero Dawn,"[""Ileana"", ""World-building"", ""Narrative structure"", ""Player experience"", ""Game"", ""Unique world"", ""Storytelling""]","[""GAME"", ""ILEANA"", ""NARRATIVE STRUCTURE"", ""PLAYER EXPERIENCE"", ""STORYTELLING"", ""WORLD BUILDING"", ""WORLD-BUILDING"", ""WORLDBUILDING""]","[""HORIZON ZERO DAWN""]",1,1,1
470,What game does LiHua mention for exploring themes of choice & consciousness & humanity?,Detroit: Become Human,"[""LiHua"", ""Exploring themes"", ""Game mechanics"", ""Player agency"", ""Narrative depth"", ""Ethical dilemmas"", ""Game"", ""Themes of choice"", ""Consciousness"", ""Humanity""]","[""CONSCIOUSNESS"", ""ETHICAL DILEMMAS"", ""GAME"", ""GAME MECHANICS"", ""HUMANITY"", ""LI HUA"", ""LIHUA"", ""NARRATIVE DEPTH"", ""PLAYER AGENCY""]","[""DETROIT: BECOME HUMAN""]",1,1,1
471,Which game does Dyllan say raised interesting questions and moral dilemmas?,Detroit: Become Human,"[""Dyllan"", ""Gameplay"", ""Ethical choices"", ""Narrative"", ""Player decisions"", ""Game"", ""Moral dilemmas"", ""Interesting questions""]","[""DYLLAN"", ""ETHICAL CHOICES"", ""GAME"", ""GAMEPLAY"", ""MORAL DILEMMAS"", ""NARRATIVE"", ""PLAYER DECISIONS""]","[""DETROIT: BECOME HUMAN""]",1,1,1
472,What game does Dyllan recall for its intimate feel and dialogue?,Firewatch,"[""Dyllan"", ""Gameplay"", ""Character interaction"", ""Narrative style"", ""Player experience"", ""Game"", ""Intimate feel"", ""Dialogue""]","[""DYLLAN"", ""GAME"", ""GAMEPLAY"", ""NARRATIVE STYLE"", ""PLAYER EXPERIENCE""]","[""FIREWATCH""]",1,1,1
473,Which game does LiHua mention for playing with various storytelling tropes?,The Stanley Parable,"[""Game title"", ""Storytelling elements"", ""Player interaction"", ""Narrative structure"", ""Game"", ""Storytelling tropes"", ""LiHua""]","[""GAME"", ""LI HUA"", ""LIHUA"", ""NARRATIVE STRUCTURE"", ""PLAYER INTERACTION"", ""STORYTELLING TROPES""]","[""THE STANLEY PARABLE""]",1,1,1
476,Who offers to help with the installation of the curtains?,AdamSmith,"[""Curtain installation"", ""Hardware"", ""Tools"", ""Installation process"", ""Service provider"", ""Help with installation"", ""Curtains installation"", ""Installation service""]","[""CURTAIN INSTALLATION"", ""TOOLS""]","[""ADAM SMITH"", ""ADAMSMITH""]",1,1,1
480,Who proposes the idea of adding tables near the benches?,RexxarRemar,"[""Benches"", ""Tables"", ""Proposer"", ""Concept"", ""Proposal"", ""Adding tables near benches"", ""Ideas"", ""Proposals""]","[""BENCHES"", ""IDEAS"", ""TABLES""]","[""REXXAR REMAR"", ""REXXARREMAR""]",1,1,1
483,Who is excited to see how the garden evolves?,Thrall,"[""Garden plants"", ""Plant growth"", ""Soil quality"", ""Watering"", ""Maintenance"", ""Garden evolution"", ""Excitement"", ""Change""]","[""CHANGE"", ""GARDEN EVOLUTION"", ""MAINTENANCE""]","[""THRALL""]",1,1,1
487,Who offers to check with friends for live music performance?,ArthasMenethil,"[""Friends"", ""Performance venues"", ""Social networks"", ""Verification"", ""Music events"", ""Live music performance"", ""Checking with friends"", ""Social verification""]","[""FRIENDS""]","[""ARTHAS MENETHIL"", ""ARTHASMENETHIL""]",1,1,1
489,Who suggests doing a group purchase of the new games?,ThaneChambers,"[""Game retailers"", ""Online marketplaces"", ""Social media platforms"", ""Customer reviews"", ""Purchase recommendations"", ""Group purchase"", ""New games"", ""Suggesting""]","[""GROUP PURCHASE"", ""NEW GAMES"", ""SOCIAL MEDIA PLATFORMS""]","[""THANECHAMBERS""]",1,1,1
503,What team does JakeWatson admire for their comebacks?,Real Madrid,"[""JakeWatson"", ""Team"", ""Comebacks"", ""Fan"", ""Loyalty"", ""Team comebacks"", ""Admiration"", ""Fan loyalty""]","[""JAKEWATSON"", ""LOYALTY"", ""TEAM""]","[""REAL MADRID""]",1,1,1
510,Who is Real Madrid's coach according to Ivor?,Ancelotti,"[""Coach"", ""Ivor's answer"", ""Real Madrid"", ""Real Madrid's coach"", ""Ivor""]","[""IVOR"", ""REAL MADRID""]","[""ANCELOTTI""]",1,1,1
514,Who offers to bring cones for the soccer practice?,Aurora,"[""Cones"", ""Soccer"", ""Practice"", ""Offer"", ""Bring"", ""Cones"", ""Soccer practice"", ""Offering"", ""Participants""]","[""CONES"", ""PRACTICE"", ""SOCCER"", ""SOCCER PRACTICE""]","[""AURORA""]",1,1,1
516,Who suggests getting pizza for dinner?,WolfgangSchulz,"[""Restaurant"", ""Cooking"", ""Meal preparation"", ""Dining companions"", ""Pizza"", ""Dinner"", ""Social interaction"", ""Feeding habits""]","[""COOKING"", ""DINNER"", ""MEAL PREPARATION"", ""PIZZA"", ""RESTAURANT"", ""SOCIAL INTERACTION""]","[""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]",1,1,1
520,Who invites LiHua to taste a new bread recipe?,HaileyJohnson,"[""Person"", ""Bread recipe"", ""Event"", ""Inviter"", ""LiHua"", ""Taste a new bread recipe"", ""Invitation""]","[""BREAD RECIPE"", ""LI HUA"", ""LIHUA""]","[""HAILEYJOHNSON""]",1,1,1
536,What game does ThaneChambers remember as LiHua's favorite?,Black Myth: Wukong,"[""Game title"", ""Player name"", ""Favorite game"", ""Game"", ""ThaneChambers"", ""LiHua's favorite""]","[""GAME"", ""THANECHAMBERS""]","[""BLACK MYTH: WUKONG""]",1,1,1
539,"Who is LiHua's favorite character in the game ""Black Myth: Wukong""?",Wukong,"[""Wukong"", ""Monkey King"", ""Gameplay"", ""Character development"", ""Player preferences"", ""LiHua's favorite character"", ""Game 'Black Myth: Wukong'"", ""Character preference""]","[""CHARACTER DEVELOPMENT"", ""GAMEPLAY"", ""WUKONG""]","[""WUKONG""]",1,1,1
543,Does LiHua play the game solo or with friends?,Both,"[""Game"", ""Friends"", ""Play mode"", ""Multiplayer"", ""Solo"", ""LiHua"", ""Game play"", ""Solo vs. multiplayer""]","[""FRIENDS"", ""GAME"", ""GAMEPLAY"", ""LI HUA"", ""LIHUA"", ""MULTIPLAYER""]",[],1,0,0
545,What TV series does EmilyBurnett remember LiHua likes?,Chernobyl,"[""Series recommendation"", ""Favorite shows"", ""Viewer preferences"", ""Personal taste"", ""TV series"", ""EmilyBurnett"", ""LiHua"", ""Like""]","[""EMILY BURNETT"", ""EMILYBURNETT"", ""LI HUA"", ""LIHUA"", ""TV SERIES""]","[""CHERNOBYL""]",1,1,1
547,What is EmilyBurnett's favorite TV show?,Game of Thrones,"[""TV show"", ""Favorite"", ""EmmyBurnett"", ""Show"", ""Preference"", ""EmilyBurnett"", ""Favorite TV show"", ""Personal preference""]","[""EMILY BURNETT"", ""EMILYBURNETT"", ""TV SHOW""]","[""GAME OF THRONES""]",1,1,1
550,What TV series is EmilyBurnett currently watching?,The Last of Us,"[""Series title"", ""Streaming platforms"", ""Episode number"", ""Viewing habits"", ""Content preferences"", ""TV series"", ""EmilyBurnett"", ""Currently watching""]","[""EMILY BURNETT"", ""EMILYBURNETT"", ""TV SERIES"", ""VIEWING HABITS""]","[""THE LAST OF US""]",1,1,1
551,What TV show does EmilyBurnett recommend LiHua to watch?,The Last of Us,"[""Show title"", ""Actor"", ""Episode"", ""Genre"", ""Rating"", ""TV show recommendation"", ""EmilyBurnett"", ""LiHua""]","[""EMILY BURNETT"", ""EMILYBURNETT"", ""EPISODE"", ""LI HUA"", ""LIHUA""]","[""THE LAST OF US""]",1,1,1
569,What is on WolfgangSchulz's list for a future trip?,Italy,"[""Destination"", ""Itineraries"", ""Accommodation"", ""Budget"", ""Transportation"", ""Activities"", ""WolfgangSchulz's list"", ""Future trip"", ""Travel planning""]","[""TRAVEL PLANNING""]","[""ITALY""]",1,1,1
570,What does WolfgangSchulz want to check out in Italy?,Cinque Terre,"[""Country"", ""Location"", ""Action"", ""WolfgangSchulz"", ""Italy"", ""Check out""]","[""ACTION"", ""ITALY"", ""WOLFGANG SCHULZ"", ""WOLFGANGSCHULZ""]","[""CINQUE TERRE""]",1,1,1
